Date,PC1,PC2
2016-08-18,-1.0688756721011403,-0.3020446892013554
2016-08-19,-1.0986354163565788,-0.1479681886007973
2016-08-22,-1.1505676046495437,-0.45486032452814296
2016-08-23,-1.140206731111271,-0.7033939426435873
2016-08-24,-1.1865837220904314,0.1704699558220197
2016-08-25,-1.2497101792051837,-0.5080642300239604
2016-08-26,-1.2189959010225657,1.0616114598656778
2016-08-29,-1.259979784370941,-0.5777748095823515
2016-08-30,-1.277490330614073,-0.44608784785757116
2016-08-31,-1.324608970993991,-0.3015406631021492
2016-09-01,-1.323328768306884,-0.2582720528946792
2016-09-06,-1.1540437608097553,0.756555097805282
2016-09-07,-1.0947300841249201,-0.5194945323529903
2016-09-08,-1.1279005753125566,-0.18407071333870867
2016-09-09,-1.1781268036676362,-0.4199009031851571
2016-09-12,-1.2301491193058398,-0.08395726391225468
2016-09-13,-1.237717486279256,-0.19220646879402217
2016-09-14,-1.2625689609290136,-0.6349583670076882
2016-09-15,-1.2685025073200986,0.08923179340488638
2016-09-16,-1.31600786396013,-0.6217680737743181
2016-09-19,-1.308024097719464,-0.8490313603122404
2016-09-20,-1.3013473101471167,-1.0963929556046677
2016-09-21,-1.2457196822350045,0.6532521933425612
2016-09-22,-1.15483700504197,-0.41411055150568027
2016-09-23,-1.161274899260929,-0.8738844760497605
2016-09-26,-1.1552442029231689,-0.7523007915258487
2016-09-27,-1.1876150852672345,-0.16842755534778994
2016-09-28,-1.2455259890732389,-0.5044821228552585
2016-09-29,-1.2558966789930088,-0.49102728730574235
2016-09-30,-1.2688305487862452,0.07222205163510108
2016-10-03,-1.303452771573265,-0.7498811324637117
2016-10-04,-1.43900057109571,1.4375306197152666
2016-10-05,-1.575252558556844,0.09448290437141363
2016-10-06,-1.6311759626228337,-0.15647321296824546
2016-10-07,-1.6657587938407687,0.7396769760314639
2016-10-10,-1.6367772030854653,-0.666664076798696
2016-10-11,-1.6491877428335175,-0.6691559206410936
2016-10-12,-1.6732281981935768,-0.7284099290497139
2016-10-13,-1.652152019520611,-0.5114454567891652
2016-10-14,-1.667019604200899,-0.31063109082500323
2016-10-17,-1.6761590643671522,-0.932522517363178
2016-10-18,-1.6416675186261522,-0.5279987411052243
2016-10-19,-1.5989869998521786,-0.5909440806629881
2016-10-20,-1.5840086347442712,-0.6378436655142493
2016-10-21,-1.6080333739525634,-0.986687722893182
2016-10-24,-1.606815773078069,-0.4494599103036247
2016-10-25,-1.5851879766410752,-0.6244637299016409
2016-10-26,-1.578852569214994,-0.6186292315598798
2016-10-27,-1.5902597027860543,-0.7183515681139614
2016-10-28,-1.5579241178387977,0.32726199899710917
2016-10-31,-1.5486941211939398,-0.8018560287703795
2016-11-01,-1.4974724447046583,0.036631958418554676
2016-11-02,-1.4064663788841614,0.34227370019080094
2016-11-03,-1.405669531011102,0.30184563887571303
2016-11-04,-1.3825813194152277,0.12019694366854508
2016-11-07,-1.4757291744944392,0.19158455511140193
2016-11-08,-1.5176242183279463,0.03628991411726899
2016-11-09,-1.4302210825701982,6.2453262287635845
2016-11-10,-1.5541179725714254,2.123661934695504
2016-11-11,-1.7351880000357371,2.412519495602079
2016-11-14,-1.8525428624655482,1.4905360765352387
2016-11-15,-1.8515006023397094,0.3549548306900644
2016-11-16,-1.8391346833526734,-0.012214946529542536
2016-11-17,-1.8709896367035688,0.35507990367843567
2016-11-18,-1.929120841520063,0.5562200590262901
2016-11-21,-1.9387935412876292,-0.3081142685693941
2016-11-22,-1.920179982184479,0.11076091286626058
2016-11-23,-2.070575731752848,-1.9796618945240243
2016-11-25,-2.1023768530884492,-1.0673627730910327
2016-11-28,-2.0564536287778097,-0.6160481003250149
2016-11-29,-2.0450309708777827,0.04945763694112481
2016-11-30,-2.0951217622016696,0.43871058598429413
2016-12-01,-2.1669717085837314,0.2640704480938318
2016-12-02,-2.1463446678165887,-0.23123797070452115
2016-12-05,-2.133420640505016,0.2231049076098226
2016-12-06,-2.1675685062092676,-0.6372555915261421
2016-12-07,-2.1518587426216453,-0.5614944741538174
2016-12-08,-2.1489830094478983,-0.5144972350582365
2016-12-09,-2.1994814238362252,-0.38693747069254947
2016-12-12,-2.2262911269388317,-0.331795608070686
2016-12-13,-2.228847296014599,-0.580806067020837
2016-12-14,-2.2477035252877964,0.1503632654263076
2016-12-15,-2.3747444792403014,0.757980320240107
2016-12-16,-2.386598355816519,-0.20807877708444164
2016-12-19,-2.36159697966848,-0.8278767839626007
2016-12-20,-2.384431614395025,-0.5584368061764391
2016-12-21,-2.394109070837103,-0.8578670732219627
2016-12-22,-2.4062978095105385,-1.2674017071356667
2016-12-23,-2.4062978095105385,-1.2674017071356667
2016-12-27,-2.3624920806941705,-0.9349272913799981
2016-12-28,-2.356819045459085,-0.9588228637597304
2016-12-29,-2.2911750567786715,-0.40857592399704334
2016-12-30,-2.260040721939121,-0.5526727819900971
2017-01-03,-2.255257182139025,0.26844642921370643
2017-01-04,-2.2216118087681633,-0.2003993901617067
2017-01-05,-2.148908509816133,0.7496543411984854
2017-01-06,-2.1307490838220833,0.28009811435421716
2017-01-09,-2.122766348441484,-0.17057677388713563
2017-01-10,-2.0886326729962437,0.26060627275203035
2017-01-11,-2.0489328639715434,1.334082550017994
2017-01-12,-2.0097025081756352,0.726454038767865
2017-01-13,-2.032676675201019,-1.718742892944529
2017-01-17,-1.937893569129098,1.8710078504385075
2017-01-18,-1.9247611396332205,0.04188500783264356
2017-01-19,-1.9845145539591575,0.5303502406849149
2017-01-20,-1.9606153160356328,0.4726828203445814
2017-01-23,-1.9151921861681085,0.42287185411871686
2017-01-24,-1.9137325704667498,0.21802424172767396
2017-01-25,-1.9748183105767505,-1.1708728371294854
2017-01-26,-2.0206446595455674,-1.0204381703114933
2017-01-27,-2.061306069272865,-0.5098362683953228
2017-01-30,-2.0244437483332787,-0.061948887911881634
2017-01-31,-1.961483372580165,0.48936056877950324
2017-02-01,-1.9434578002425464,0.21200633729383156
2017-02-02,-1.893594428548474,0.30504608454047705
2017-02-03,-1.891456230443258,0.20501210186307314
2017-02-06,-1.8297887126703691,-0.009921302889768611
2017-02-07,-1.7886894642280502,0.013806394505523784
2017-02-08,-1.7681327067764006,0.26037939879294
2017-02-09,-1.7682921687480024,0.4524487292106235
2017-02-10,-1.8055234363488406,0.3989343395210918
2017-02-13,-1.8275149475554493,-0.24289070475220195
2017-02-14,-1.8308596040549754,0.34132926139202163
2017-02-15,-1.8252916761261944,0.30863819582464375
2017-02-16,-1.76880436020592,0.053827474311623685
2017-02-17,-1.772783362635294,-1.8044300349336004
2017-02-21,-1.7773515608157064,0.5731137143665131
2017-02-22,-1.7828535999936508,0.02194193294351932
2017-02-23,-1.7277524945995857,0.6211262080208972
2017-02-24,-1.6696297675644438,0.1924174010323524
2017-02-27,-1.6474756817816356,0.10614323638583942
2017-02-28,-1.674924905710045,0.35811990176271824
2017-03-01,-1.7115573049082018,1.1540177577822508
2017-03-02,-1.7473188782411058,0.754599437081227
2017-03-03,-1.8120268710304765,0.8188057320701464
2017-03-06,-1.8178990928293894,-0.390726164846055
2017-03-07,-1.8726645778435829,0.04589118522110719
2017-03-08,-1.9221352817925172,0.10041876542114729
2017-03-09,-1.9669496323929658,0.36674134297591515
2017-03-10,-1.9900929551362228,0.6251245714722768
2017-03-13,-1.967136494451825,-0.24061670134680843
2017-03-14,-1.982319191461613,-0.1538470912147981
2017-03-15,-1.9662028529212272,0.6877176231533635
2017-03-16,-1.8468644556080742,0.5465452169690935
2017-03-17,-1.8328911456635135,-0.46820969216734953
2017-03-20,-1.8113929547208725,-0.7253948443824101
2017-03-21,-1.760882273402319,0.9147269063558664
2017-03-22,-1.7133698462502995,0.19809102739137743
2017-03-23,-1.7027434502495224,-1.6075828888065848
2017-03-24,-1.709493315788333,-1.4834024019459224
2017-03-27,-1.680368533316418,-1.2796892694667898
2017-03-28,-1.6623277829488385,-0.8515218983187155
2017-03-29,-1.6750835112979001,-0.35391014238805885
2017-03-30,-1.690559611553766,0.20884048860220872
2017-03-31,-1.7156564879009863,-0.3481038867391038
2017-04-03,-1.6900160231846655,-0.5870502813519684
2017-04-04,-1.6518851986186724,-0.41535242678501955
2017-04-05,-1.679817776185519,0.3696892617739321
2017-04-06,-1.6663028081078304,-0.3259189250606351
2017-04-07,-1.6334841411723091,1.8348104692872083
2017-04-10,-1.6750679243139088,-0.16162057105903785
2017-04-11,-1.5996479376678363,0.9278338544547653
2017-04-12,-1.519840507759303,0.52674222204011
2017-04-13,-1.470979647132897,0.39602154823676894
2017-04-17,-1.4533479084663867,-0.02195322556421093
2017-04-18,-1.4617305308283397,0.8551788529456255
2017-04-19,-1.4818699758165381,0.6277077966995281
2017-04-20,-1.503414193653768,0.48685930411881834
2017-04-21,-1.484632031670018,0.31079702066008535
2017-04-24,-1.5388274187466324,1.0100015846945831
2017-04-25,-1.5649632296369034,0.5413724874367002
2017-04-26,-1.6021059217524178,0.4483649467129885
2017-04-27,-1.5952856611817599,0.12346098391583156
2017-04-28,-1.5995582386589144,-0.2662996860310571
2017-05-01,-1.620515106659258,0.05906012481131236
2017-05-02,-1.6615737068978427,-0.2110664597670664
2017-05-03,-1.6950207210294899,0.5707252302218587
2017-05-04,-1.7896970218525134,1.2079778945160555
2017-05-05,-1.8177642307436788,0.6927036057055159
2017-05-08,-1.8361639142799338,-0.03160572061893249
2017-05-09,-1.8664147630379935,0.5142982859743359
2017-05-10,-1.8717010566067795,-0.05801569069220341
2017-05-11,-1.8635408092703731,0.4088139113276063
2017-05-12,-1.8350829571324614,-0.01929818114316295
2017-05-15,-1.81499146962439,-0.09592099049888339
2017-05-16,-1.7934966346959285,0.06095681661327321
2017-05-17,-1.6979201161368132,1.8411179162895217
2017-05-18,-1.651600549585119,1.7929418668224961
2017-05-19,-1.693401889405278,0.20210683663911083
2017-05-22,-1.648914701686229,0.10970735301895662
2017-05-23,-1.6491472117464903,0.8285121309009629
2017-05-24,-1.6805121436782993,0.44995813525840794
2017-05-25,-1.6453150122691063,-1.3546942179000614
2017-05-30,-1.5879457449436207,0.8886778798026357
2017-05-31,-1.5796896418130015,0.021797945617021995
2017-06-01,-1.583293167803864,-0.17771509414618555
2017-06-02,-1.5583040856248238,0.6974058560036748
2017-06-05,-1.5061832739124907,-0.5974958263386061
2017-06-06,-1.4559511851103513,0.5433672225004764
2017-06-07,-1.4400056325355253,0.2208855927700297
2017-06-08,-1.4958108977596383,0.590223546232012
2017-06-09,-1.5393910960861066,0.218536504865775
2017-06-12,-1.5860177421718817,-0.242453785575353
2017-06-13,-1.5990261359564197,-0.21396079067054946
2017-06-14,-1.5598027889678159,1.5380487537256038
2017-06-15,-1.6387097507079202,0.4961944407888196
2017-06-16,-1.6659771310883227,-0.486958886747666
2017-06-19,-1.6938503929690905,-0.18148356251651404
2017-06-20,-1.7287894123595273,-0.20442460412644983
2017-06-21,-1.7302482313437944,-0.328512251533731
2017-06-22,-1.702116249103959,-0.0973263887475876
2017-06-23,-1.6744744720121703,-0.3995405157167521
2017-06-26,-1.6973760040609063,0.29245752141495224
2017-06-27,-1.7164405932492515,0.1406230674312732
2017-06-28,-1.7008541119676432,-0.03460251918237148
2017-06-29,-1.7121893594570228,0.729830526901067
2017-06-30,-1.7354617992389647,0.19739803921845558
2017-07-05,-1.8539909159272205,1.6608365488222598
2017-07-06,-1.846644808517682,-0.058118749167483386
2017-07-07,-1.8871502747162614,1.2571964325966563
2017-07-10,-1.9284974122892342,0.4446678123927907
2017-07-11,-1.9167365970686536,0.23032994266556792
2017-07-12,-1.8840259335462695,0.6630978535782154
2017-07-13,-1.8824573180499795,0.30160149156002025
2017-07-14,-1.8580622998071554,0.7065604517470054
2017-07-17,-1.8117583519402263,-0.2662422647190814
2017-07-18,-1.7679622346008914,0.5682002194577748
2017-07-19,-1.7547096259527877,-0.014665416340749901
2017-07-20,-1.7424299003605495,0.7584333796632686
2017-07-21,-1.6725157975172693,-1.4803864440385694
2017-07-24,-1.6391490275641452,-1.3690471957640429
2017-07-25,-1.6475426253057996,-1.371647207104394
2017-07-26,-1.65879861134916,-1.0463620731678567
2017-07-27,-1.6043687927594497,-0.39057757617918615
2017-07-28,-1.5758929905615922,0.5254070232819208
2017-07-31,-1.5536569330104715,-0.34822629400451904
2017-08-01,-1.5433890911720662,0.1572758847280986
2017-08-02,-1.5467518735748487,0.1386310108431391
2017-08-03,-1.5689374376262106,0.07541702144694551
2017-08-04,-1.581162283743757,0.7317354472410124
2017-08-07,-1.6197766853406081,-0.7531009418387102
2017-08-08,-1.6160262430127335,0.5212392661127141
2017-08-09,-1.5504509869837835,0.9433996357828209
2017-08-10,-1.4751538516343405,0.6974144298961397
2017-08-11,-1.439392526826031,0.714658389133426
2017-08-14,-1.4468038530906329,0.43844331429200833
2017-08-15,-1.5041700205202386,0.9196322348628932
2017-08-16,-1.5116623436477752,0.8116056717436361
2017-08-17,-1.445627872799062,1.3130523563561072
2017-08-18,-1.4171565440860099,1.980620036669228
2017-08-21,-1.439125150505926,0.662064479808588
2017-08-22,-1.4365260854989,0.7199340180105934
2017-08-23,-1.4432687230940544,0.3712258896908509
2017-08-24,-1.4364545601598837,0.48987743849445425
2017-08-25,-1.4331135183115016,1.6742166869332844
2017-08-28,-1.3523312729364512,1.2540001387975068
2017-08-29,-1.2634454761059855,2.663091237883138
2017-08-30,-1.3071221472473002,1.1545042643572514
2017-08-31,-1.2899813268544142,1.76676709338116
2017-09-01,-1.1944054051276012,-1.463156093215668
2017-09-05,-1.1331868251554014,3.739335719835255
2017-09-06,-1.1436587211093152,1.1159725553797297
2017-09-07,-1.1196104866094816,1.711585958967071
2017-09-08,-1.0694116352024814,1.9562298233035569
2017-09-11,-1.1674343620470233,1.0584526698199976
2017-09-12,-1.2053093572517615,0.9434540098851468
2017-09-13,-1.2016893395441406,1.121708427530634
2017-09-14,-1.2265816825953169,1.4336964439540751
2017-09-15,-1.2143255506026354,1.2822843269142532
2017-09-18,-1.2968935134029858,0.7181383874356514
2017-09-19,-1.3287662757734964,0.806000273322812
2017-09-20,-1.3164793839698334,1.603450465618426
2017-09-21,-1.3951073199541144,2.072902295542583
2017-09-22,-1.415214538562783,0.6840080281300962
2017-09-25,-1.3602821475286855,1.747735109762454
2017-09-26,-1.3478997084961655,1.9524017231315114
2017-09-27,-1.437429956993186,1.8197127408001055
2017-09-28,-1.476163084528902,0.9321944294030273
2017-09-29,-1.4754234032352405,0.9402626877981698
2017-10-02,-1.5261185235396355,0.8002690913585107
2017-10-03,-1.5548533828413988,0.12092147048886952
2017-10-04,-1.5312624557538717,0.7892879783095357
2017-10-05,-1.547039469039451,0.27734411312610957
2017-10-06,-1.5582185642990745,1.7938075863214864
2017-10-09,-1.5058823104018808,0.03744868703210868
2017-10-10,-1.4504472161851087,1.2324507375583085
2017-10-11,-1.4528109601645942,0.7091720000769668
2017-10-12,-1.423519790283687,0.510421854584674
2017-10-13,-1.394889488880805,1.0438750765741978
2017-10-16,-1.3815061642607218,0.7837019639812819
2017-10-17,-1.444673909858821,1.440761224066168
2017-10-18,-1.4876634255901597,0.6191271127114835
2017-10-19,-1.4761319646248219,1.6230259652776333
2017-10-20,-1.476083476071912,1.2377845356527308
2017-10-23,-1.5137666411520738,0.900866863549523
2017-10-24,-1.5122748461655036,0.7435385785448951
2017-10-25,-1.5237133803094642,1.8661434394223513
2017-10-26,-1.541013505529856,1.9622013960364728
2017-10-27,-1.5716696952458025,1.6983576528835949
2017-10-30,-1.543467939114523,0.6591254188704626
2017-10-31,-1.5520785039926852,0.771294836539845
2017-11-01,-1.539381586908752,1.9512852538514553
2017-11-02,-1.5202644914238859,1.9252963181390927
2017-11-03,-1.5488084861912872,1.7940646800460762
2017-11-06,-1.5369834228081667,1.573194749425134
2017-11-07,-1.5214089336352927,1.438844129515085
2017-11-08,-1.504226795869898,1.6300676926131363
2017-11-09,-1.4905350029213122,-1.802977912197975
2017-11-10,-1.5086604339850758,1.5901888534747428
2017-11-13,-1.5357345584197548,0.22873072734595595
2017-11-14,-1.517914535073961,1.5887899292222187
2017-11-15,-1.4990473583972168,2.380691922219451
2017-11-16,-1.525877071181793,0.8069780772234848
2017-11-17,-1.4633353983496395,1.8621031110103323
2017-11-20,-1.4797943759956138,2.1941430139967353
2017-11-21,-1.5145331545213425,1.3072316625366527
2017-11-24,-1.444470785702857,-1.1406730838191868
2017-11-27,-1.4259676868786773,-0.5036196431036918
2017-11-28,-1.4079048446984554,0.3446546124128393
2017-11-29,-1.4350874984951776,1.890527220642981
2017-11-30,-1.5039479521128933,1.4788983552545345
2017-12-01,-1.4958822684410216,2.42389059714543
2017-12-04,-1.5323212686176642,0.6195680784408533
2017-12-05,-1.561994467805347,1.2658733072464892
2017-12-06,-1.5900734742830198,0.5066830240883015
2017-12-07,-1.6460640838700857,1.2024926107287568
2017-12-08,-1.6990307576003794,0.8320025575781291
2017-12-11,-1.7113572510453399,-0.06708189948431717
2017-12-12,-1.7393834392434713,0.26843938911745424
2017-12-13,-1.6972736601134286,1.103440429830156
2017-12-14,-1.6510421130184096,0.6434408600668206
2017-12-15,-1.6477236853334611,0.41687242684340303
2017-12-18,-1.6302251120725015,0.12019200416590181
2017-12-19,-1.608311468326817,0.05475076870737753
2017-12-20,-1.5937359021556268,0.07599590162971274
2017-12-21,-1.5828384226265495,-0.026756041720680614
2017-12-22,-1.5536134296482034,-0.11773921728432479
2017-12-26,-1.5048429948965423,-0.6382965595249924
2017-12-27,-1.462565920517602,0.01774030253788945
2017-12-28,-1.4335949853286838,0.23276448655671972
2017-12-29,-1.3796678882233684,0.3705904730264014
2018-01-02,-1.3268878026960884,0.8170218868325745
2018-01-03,-1.288113384715309,1.5950305915773
2018-01-04,-1.284582861335785,1.6787912410916546
2018-01-05,-1.2645468462875313,1.3792327678083331
2018-01-08,-1.2771973502346623,0.49246248034087803
2018-01-09,-1.2947350314263817,1.371175545921167
2018-01-10,-1.2847382671942014,2.014156533148877
2018-01-11,-1.27638223543264,0.6633863218579784
2018-01-12,-1.186629954150579,-1.5505585861194693
2018-01-16,-1.1525023238440395,2.9576820338684695
2018-01-17,-1.1681026276057331,1.7572910283068472
2018-01-18,-1.2265139108679182,1.1962350935494643
2018-01-19,-1.2098512044694967,0.8057965283390274
2018-01-22,-1.1992032351641422,1.4060827912036096
2018-01-23,-1.179251375950405,1.7200241744234699
2018-01-24,-1.0777220365667821,-0.46375224082503125
2018-01-25,-1.0350729902246925,-0.53599009196213
2018-01-26,-1.0765666981824948,-0.5461841596164787
2018-01-29,-1.1065287098448482,0.34634529347820725
2018-01-30,-1.1290218156553729,2.1427380128912774
2018-01-31,-1.1347096064830815,1.8282412765125238
2018-02-01,-1.1099324570180442,1.1537035234181763
2018-02-02,-1.1294672847135943,2.3710039862165817
2018-02-05,-1.1743098205150488,1.1312167798660357
2018-02-06,-1.1690845807144208,2.8020783099360975
2018-02-07,-1.2586724900312325,1.519260050698288
2018-02-08,-1.2820882504404711,1.6610113230803458
2018-02-09,-1.2820506209609783,1.2165311004776176
2018-02-12,-1.2661306833762282,0.12284751686688877
2018-02-13,-1.2327070177040287,0.014138750735525868
2018-02-14,-1.1382680260114932,2.252513407968343
2018-02-15,-1.070667060192618,0.6305355895664458
2018-02-16,-1.0946871209626066,-1.7954026409257131
2018-02-20,-1.1452603740213863,1.7489868236278832
2018-02-21,-1.2093893199077452,0.5544968821246467
2018-02-22,-1.226820503272327,0.10876838805557804
2018-02-23,-1.2145244435972224,-0.280695395160562
2018-02-26,-1.19800224244558,0.48761928784082487
2018-02-27,-1.2744398926180238,-2.0131486240493164
2018-02-28,-1.281925935122141,0.6288476230646816
2018-03-01,-1.313309461095799,2.151976604826219
2018-03-02,-1.2712418200062339,0.6799546202920101
2018-03-05,-1.2620728141284803,0.25133324563693654
2018-03-06,-1.2217812846380258,0.82298533373848
2018-03-07,-1.1974514526666917,1.113920658763724
2018-03-08,-1.252572597572964,0.5290744403192367
2018-03-09,-1.2640241019449088,1.5284725660478244
2018-03-12,-1.2722663235597635,0.2400223192658885
2018-03-13,-1.2542137166430647,1.3725699732479801
2018-03-14,-1.2415039139770945,0.5839759603990564
2018-03-15,-1.2702102813540959,0.5285568967796611
2018-03-16,-1.30545463181565,0.9065014712679925
2018-03-19,-1.3090947278918592,0.9737179782130424
2018-03-20,-1.3161132595981329,0.9442828630490765
2018-03-21,-1.26816391562084,2.7379489961063253
2018-03-22,-1.1958662366615878,-1.2818392387238164
2018-03-23,-1.133217885175644,-0.7054867912915231
2018-03-26,-1.0692465152819557,-0.049262066669579066
2018-03-27,-1.11387585708811,-1.7671360368790459
2018-03-28,-1.150744994006928,1.7574814777648529
2018-03-29,-1.2271296918115067,0.4607041868087982
2018-04-02,-1.1446168021647662,-1.9690307791497539
2018-04-03,-1.1546474776368598,0.8960346402480996
2018-04-04,-1.1466944090211806,1.51009347319524
2018-04-05,-1.2019275685751774,0.7864988778295802
2018-04-06,-1.2004123990287796,1.7876789949480485
2018-04-09,-1.1756600062639806,0.3201019239123383
2018-04-10,-1.1478233152266657,0.9115471789355589
2018-04-11,-1.0636563979816271,2.908666703283731
2018-04-12,-1.1040734048653547,1.929553271844575
2018-04-13,-1.1415695045214627,0.656324637103941
2018-04-16,-1.103227945979877,0.7029481713152451
2018-04-17,-1.111327318013627,0.8017503314805055
2018-04-18,-1.0842799916818784,1.128586007447931
2018-04-19,-1.091314187382538,1.4112390829800867
2018-04-20,-1.1384832951346247,0.8239413635550269
2018-04-23,-1.214287305523307,0.8957441407438369
2018-04-24,-1.2213462160541921,0.8019459270570285
2018-04-25,-1.2345748179116962,0.6856369135860779
2018-04-26,-1.266331471891568,0.9935821531009762
2018-04-27,-1.2735535579121657,0.43332874713199293
2018-04-30,-1.2759743140447786,1.0104728852501361
2018-05-01,-1.3328006000078065,0.7988297965374411
2018-05-02,-1.3475169108711054,1.6793913885500786
2018-05-03,-1.3311209879263572,1.114077660671802
2018-05-04,-1.315240844028982,1.1410056568426332
2018-05-07,-1.3072248183278894,0.4093048331150945
2018-05-08,-1.3099356234770638,2.1793765224578494
2018-05-09,-1.3147928367728159,1.9076009999748
2018-05-10,-1.287355019451783,1.801914970302032
2018-05-11,-1.268611475369912,0.7201392323960812
2018-05-14,-1.2910918107917504,0.46684673409516325
2018-05-15,-1.3750146857476042,2.8504315984415505
2018-05-16,-1.4469712555265886,1.3673634012475306
2018-05-17,-1.4579634440478713,1.0350347387097818
2018-05-18,-1.456319250178362,0.6684741834957215
2018-05-21,-1.4602564530589226,1.2889790100906457
2018-05-22,-1.4250518124387799,-1.5754988679513606
2018-05-23,-1.4286882029264496,-1.3701772517800548
2018-05-24,-1.3809471061432719,-0.9689900571643854
2018-05-25,-1.3733658665468016,-1.3750043776569094
2018-05-29,-1.3700924032414992,1.6527033994727456
2018-05-30,-1.3654555927454073,1.3555113800588432
2018-05-31,-1.3599532144866462,1.070902937792907
2018-06-01,-1.3933402380907909,1.2320789916781771
2018-06-04,-1.414338060345435,0.18861282328816675
2018-06-05,-1.4013150072530232,0.6982072445534431
2018-06-06,-1.3891176845495874,0.5042870072176346
2018-06-07,-1.3818223515584067,0.5033072464601621
2018-06-08,-1.3923119802690278,0.2084406596246577
2018-06-11,-1.3826300394677686,0.15564983267167454
2018-06-12,-1.3910382377312234,0.37789565496573674
2018-06-13,-1.3959681634169923,0.6672539456081589
2018-06-14,-1.3543355270191404,1.4819391947779759
2018-06-15,-1.4287794535178668,3.2044344808385703
2018-06-18,-1.5121972327120634,-0.11322586816649559
2018-06-19,-1.5170295601546808,0.8589656935217834
2018-06-20,-1.5478427330682485,0.33578606367699976
2018-06-21,-1.5825475294600915,0.8122101721175109
2018-06-22,-1.5791992393838856,-0.15054465041945392
2018-06-25,-1.5781080504353535,-0.0021868669347451498
2018-06-26,-1.616725432420396,0.553467165862544
2018-06-27,-1.649561769177199,0.6178069987332877
2018-06-28,-1.6848967125422252,0.4595126991923519
2018-06-29,-1.6851618451843413,0.312880366591598
2018-07-02,-1.7082834001840133,0.6343584393000025
2018-07-03,-1.6896038814615664,-0.4819618639882269
2018-07-05,-1.6415663304888783,1.909171667032454
2018-07-06,-1.656675970892269,0.045592223020558056
2018-07-09,-1.6399495744490606,0.4249205294817969
2018-07-10,-1.6606750504573549,0.7944664816710842
2018-07-11,-1.692630702763984,1.077433908922098
2018-07-12,-1.7285136347092709,0.26063958136555243
2018-07-13,-1.7348123348959608,0.6041632930211143
2018-07-16,-1.752084604891885,-0.1314548790800656
2018-07-17,-1.7829792632820016,1.1908237558764423
2018-07-18,-1.8357677449611056,0.8520836405104073
2018-07-19,-1.847161486836486,2.348758534267767
2018-07-20,-1.836419432612601,1.5913538979985757
2018-07-23,-1.77916747763764,-1.2256604005480602
2018-07-24,-1.8055803785448534,-1.3381110948414898
2018-07-25,-1.7813586970099027,-1.432278233575694
2018-07-26,-1.776073886420524,-0.9728644684723241
2018-07-27,-1.8103228817062895,-0.4264122433568424
2018-07-30,-1.812173830793624,-0.13434173764521087
2018-07-31,-1.8056992606264641,1.01572743931483
2018-08-01,-1.8194061461680862,0.197674893195021
2018-08-02,-1.9335259302498362,-2.012659015117463
2018-08-03,-1.87268088436494,0.8551505096043887
2018-08-06,-1.942999417826486,-2.0139017749399635
2018-08-07,-1.8862223939472476,0.08849683636321741
2018-08-08,-1.8782353745313087,0.6791983051810313
2018-08-09,-1.866920552708421,0.35703175541552307
2018-08-10,-1.8746592507778388,1.3325388063323984
2018-08-13,-1.9312506136776308,1.8120527128233717
2018-08-14,-2.043757546649175,-2.015564337431709
2018-08-15,-2.033761386055032,1.8228485711834483
2018-08-16,-2.102078322991385,1.7137721193343975
2018-08-17,-2.0900913933272136,0.5854501342729582
2018-08-20,-2.037829625973535,0.09223541673323514
2018-08-21,-2.0019922380533837,0.21002337589668435
2018-08-22,-1.9741635703337446,0.38088911124185987
2018-08-23,-2.009327084805556,0.3688276793972769
2018-08-24,-1.976922256445426,1.0049098131572645
2018-08-27,-1.9088667033115996,0.1461123508801051
2018-08-28,-1.954431327560688,-2.01542506509702
2018-08-29,-1.9371014052837732,0.4687138036247285
2018-08-30,-1.9417163215810909,0.8975482028919567
2018-08-31,-1.96587432845854,-0.77516021357296
2018-09-04,-1.9681065111082263,2.230043401762947
2018-09-05,-1.9976495375582584,0.13007842161171906
2018-09-06,-1.9619939448546166,0.9238004332192394
2018-09-07,-1.9717578406416758,0.8550238857827189
2018-09-10,-1.9953385112300575,0.16877724139718317
2018-09-11,-1.993209527262983,0.6548025183501033
2018-09-12,-1.9524427000929023,1.0653613309723213
2018-09-13,-1.92580285626633,1.1008757243380531
2018-09-14,-1.963411879622801,0.8938901583317634
2018-09-17,-1.9771500116618437,0.15308398394011105
2018-09-18,-1.968591394978048,0.3356417592186169
2018-09-20,-1.9372990543471718,0.43681263845635565
2018-09-21,-1.951048188744512,1.4988659782868807
2018-09-24,-1.9725689966390487,0.16740021956655354
2018-09-25,-1.9710426508044376,0.008995424995388681
2018-09-26,-1.9796003585196609,1.4684189155443552
2018-09-27,-2.075980649033664,-1.9639014096491172
2018-09-28,-2.0422363319203694,1.1570761856446936
2018-10-01,-2.0368606827298468,0.2362566708072811
2018-10-02,-1.9813397018677823,1.676846178014772
2018-10-03,-1.960050862554666,0.5861487066040952
2018-10-04,-1.9718800200908224,0.9392732383201876
2018-10-05,-1.9636827178318508,0.6218060927441545
2018-10-08,-2.053311114938408,-2.013536550432866
2018-10-09,-2.0448533410267222,0.48226809002949284
2018-10-10,-2.0339053108979774,0.54735496735609
2018-10-11,-1.9037167245392688,3.2884619079314596
2018-10-12,-1.8451511515744512,1.2451751538709164
2018-10-15,-1.854322489257593,-2.01612169823516
2018-10-16,-1.8100970629594362,0.4434942639079073
